DateTime,InsideHumidity,InsideTemperature,InsideCO2,OutsideHumidity,OutsideTemperature,OutsideCO2
2023-01-04 15:31:31,54.1,22.8,1451,69.5,11.5,2089
2023-01-04 15:31:41,54.1,22.8,1446,69.5,11.5,2089
2023-01-04 15:31:51,54.1,22.8,1446,69.5,11.5,2089
2023-01-04 15:32:02,54.1,22.8,1451,69.5,11.5,2089
2023-01-04 15:32:12,54.1,22.8,1451,69.5,11.5,2089
2023-01-04 15:32:22,54.1,22.8,1451,69.6,11.5,2093
2023-01-04 15:32:32,54.1,22.8,1451,69.6,11.5,2089
2023-01-04 15:32:42,54.1,22.9,1451,69.6,11.5,2084
2023-01-04 15:32:52,54.1,22.9,1451,69.5,11.5,2089
2023-01-04 15:33:02,54.1,22.8,1451,69.5,11.5,2089
2023-01-04 15:33:12,54.0,22.9,1451,69.4,11.5,2089
2023-01-04 15:33:22,54.0,22.9,1455,69.2,11.5,2089
2023-01-04 15:33:32,54.0,22.9,1455,69.3,11.5,2089
2023-01-04 15:33:42,54.0,22.9,1455,69.2,11.5,2111
2023-01-04 15:33:52,54.1,22.9,1455,69.2,11.5,2102
2023-01-04 15:34:02,54.0,22.9,1455,69.2,11.5,2102
2023-01-04 15:34:12,54.0,22.9,1455,69.1,11.5,2098
2023-01-04 15:34:22,54.0,22.9,1455,69.2,11.5,2102
2023-01-04 15:34:32,54.0,22.9,1455,69.2,11.5,2098
2023-01-04 15:34:42,54.1,22.9,1455,69.1,11.5,2098
2023-01-04 15:34:52,54.0,22.9,1455,69.1,11.5,2098
2023-01-04 15:35:02,54.1,22.9,1455,69.1,11.5,2093
2023-01-04 15:35:12,54.0,22.9,1460,69.1,11.5,2093
2023-01-04 15:35:22,54.0,22.9,1455,69.1,11.5,2116
2023-01-04 15:35:32,54.0,22.9,1455,69.1,11.5,2116
2023-01-04 15:35:42,54.0,22.9,1460,69.1,11.5,2093
2023-01-04 15:35:52,54.0,22.9,1370,69.2,11.5,2084
2023-01-04 15:36:02,54.8,22.9,1379,69.2,11.5,2084
2023-01-04 15:36:12,54.4,22.9,1379,69.2,11.5,2089
2023-01-04 15:36:22,54.1,22.9,1383,69.1,11.5,2084
2023-01-04 15:36:32,54.1,23.0,1383,69.1,11.5,2084
2023-01-04 15:36:42,54.0,23.0,1374,69.1,11.5,2089
2023-01-04 15:36:52,54.0,23.0,1388,69.1,11.5,2089
2023-01-04 15:37:02,53.9,23.0,1388,69.2,11.5,2089
2023-01-04 15:37:12,53.9,23.0,1388,69.2,11.5,2084
2023-01-04 15:37:22,53.8,23.0,1397,69.2,11.5,2089
2023-01-04 15:37:32,53.9,23.0,1401,69.2,11.5,2089
2023-01-04 15:37:42,53.8,23.0,1410,69.2,11.5,2111
2023-01-04 15:37:52,53.9,23.0,1410,69.2,11.5,2111
2023-01-04 15:38:04,53.9,23.0,1406,69.2,11.5,2111
2023-01-04 15:38:12,53.9,23.0,1410,69.3,11.5,2107
2023-01-04 15:38:22,53.9,23.0,1410,69.3,11.5,2084
2023-01-04 15:38:32,53.9,23.0,1410,69.3,11.5,2084
2023-01-04 15:38:42,53.9,23.0,1410,69.4,11.5,2080
2023-01-04 15:38:52,53.8,23.0,1415,69.4,11.5,2080
2023-01-04 15:39:02,53.8,23.0,1415,69.5,11.4,2093
2023-01-04 15:39:12,53.8,23.0,1415,69.5,11.4,2102
2023-01-04 15:39:22,53.8,23.0,1415,69.6,11.4,2084
2023-01-04 15:39:32,53.8,23.0,1410,69.6,11.4,2080
2023-01-04 15:39:42,53.8,23.0,1410,69.6,11.4,2080
2023-01-04 15:39:52,53.8,23.0,1410,69.6,11.4,2080
2023-01-04 15:40:02,53.8,23.0,1406,69.6,11.4,2080
2023-01-04 15:40:12,53.9,23.0,1406,69.7,11.4,2080
2023-01-04 15:40:22,53.8,23.0,1406,69.7,11.4,2080
2023-01-04 15:40:32,53.8,23.0,1406,69.8,11.4,2080
2023-01-04 15:40:43,53.8,23.0,1406,69.9,11.3,2075
2023-01-04 15:40:53,53.8,23.0,1406,69.9,11.3,2075
2023-01-04 15:41:03,53.8,23.0,1406,69.9,11.3,2075
2023-01-04 15:41:13,53.8,23.0,1406,69.9,11.3,2071
2023-01-04 15:41:23,53.8,23.0,1406,69.9,11.3,2075
2023-01-04 15:41:33,53.8,23.0,1406,69.9,11.3,2075
2023-01-04 15:41:43,53.8,23.0,1406,69.8,11.3,2075
2023-01-04 15:41:53,53.9,23.0,1406,69.8,11.3,2075
2023-01-04 15:42:03,53.8,23.0,1406,69.9,11.3,2075
2023-01-04 15:42:13,53.9,23.0,1410,69.8,11.3,2075
2023-01-04 15:42:23,53.9,23.0,1410,69.8,11.3,2075
2023-01-04 15:42:33,53.9,23.0,1406,69.9,11.3,2075
2023-01-04 15:42:43,53.9,23.0,1406,69.9,11.3,2075
2023-01-04 15:42:53,53.9,23.0,1406,69.8,11.3,2075
2023-01-04 15:43:03,54.0,23.0,1406,69.8,11.3,2075
2023-01-04 15:43:13,54.0,23.0,1406,69.7,11.3,2075
2023-01-04 15:43:23,53.9,23.0,1406,69.8,11.4,2075
2023-01-04 15:43:33,53.9,23.0,1406,69.8,11.3,2075
2023-01-04 15:43:43,54.0,22.9,1406,69.8,11.3,2075
2023-01-04 15:43:53,53.9,22.9,1406,69.8,11.4,2075
2023-01-04 15:44:03,53.9,22.9,1406,69.8,11.4,2075
2023-01-04 15:44:13,53.7,22.9,1406,69.7,11.4,2071
2023-01-04 15:44:23,53.7,22.9,1406,69.7,11.3,2075
2023-01-04 15:44:33,53.7,22.9,1406,69.8,11.4,2075
2023-01-04 15:44:43,53.7,22.9,1406,69.8,11.4,2075
2023-01-04 15:44:53,53.7,22.8,1406,69.8,11.4,2075
2023-01-04 15:45:03,53.6,22.8,1410,69.7,11.4,2075
2023-01-04 15:45:13,53.6,22.8,1406,69.7,11.4,2075
2023-01-04 15:45:23,53.5,22.8,1406,69.8,11.3,2075
2023-01-04 15:45:33,53.6,22.8,1406,69.8,11.3,2075
2023-01-04 15:45:43,53.4,22.8,1406,69.8,11.4,2075
2023-01-04 15:45:53,53.3,22.8,1406,69.9,11.4,2075
2023-01-04 15:46:03,53.4,22.8,1406,70.0,11.3,2071
2023-01-04 15:46:13,53.4,22.8,1406,70.0,11.3,2071
2023-01-04 15:46:23,53.4,22.8,1401,70.0,11.3,2075
2023-01-04 15:46:33,53.4,22.8,1401,70.1,11.3,2071
2023-01-04 15:46:43,53.4,22.8,1401,70.1,11.3,2071
2023-01-04 15:46:53,53.4,22.8,1401,70.2,11.3,2071
2023-01-04 15:47:03,53.4,22.8,1401,70.2,11.3,2071
2023-01-04 15:47:13,53.4,22.8,1401,70.2,11.3,2071
2023-01-04 15:47:23,53.5,22.8,1401,70.2,11.3,2071
2023-01-04 15:47:33,53.4,22.8,1406,70.2,11.3,2071
2023-01-04 15:47:43,53.4,22.8,1401,70.2,11.3,2071
2023-01-04 15:47:53,53.4,22.7,1406,70.2,11.2,2075
2023-01-04 15:48:03,53.4,22.7,1406,70.3,11.2,2075
2023-01-04 15:48:13,53.4,22.8,1406,70.4,11.2,2071
2023-01-04 15:48:23,53.4,22.8,1406,70.3,11.2,2071
2023-01-04 15:48:33,53.4,22.7,1406,70.3,11.2,2075
2023-01-04 15:48:43,53.4,22.7,1406,70.4,11.2,2075
2023-01-04 15:48:53,53.4,22.7,1406,70.5,11.2,2075
2023-01-04 15:49:04,53.4,22.7,1406,70.4,11.2,2075
2023-01-04 15:49:14,53.3,22.7,1406,70.4,11.2,2075
2023-01-04 15:49:24,53.4,22.7,1406,70.4,11.2,2075
2023-01-04 15:49:34,53.4,22.7,1406,70.5,11.2,2071
2023-01-04 15:49:44,53.4,22.7,1406,70.5,11.2,2075
2023-01-04 15:49:54,53.4,22.7,1406,70.5,11.2,2075
2023-01-04 15:50:04,53.4,22.7,1401,70.5,11.2,2075
2023-01-04 15:50:14,53.4,22.7,1406,70.5,11.2,2075
2023-01-04 15:50:24,53.4,22.7,1406,70.6,11.1,2075
2023-01-04 15:50:34,53.4,22.7,1406,70.6,11.1,2075
2023-01-04 15:50:44,53.4,22.7,1406,70.7,11.1,2075
2023-01-04 15:50:54,53.4,22.7,1406,70.7,11.1,2075
2023-01-04 15:51:04,53.4,22.7,1406,70.8,11.1,2075
2023-01-04 15:51:14,53.4,22.7,1406,70.8,11.1,2075
2023-01-04 15:51:24,53.4,22.7,1406,70.8,11.1,2075
2023-01-04 15:51:34,53.4,22.7,1406,70.6,11.1,2075
2023-01-04 15:51:44,53.5,22.7,1406,70.6,11.1,2075
2023-01-04 15:51:54,53.6,22.7,1401,70.4,11.1,2075
2023-01-04 15:52:04,53.6,22.7,1401,70.4,11.1,2071
2023-01-04 15:52:14,53.6,22.7,1401,70.4,11.1,2071
2023-01-04 15:52:24,53.6,22.7,1401,70.3,11.1,2071
2023-01-04 15:52:34,53.5,22.7,1401,70.2,11.1,2066
2023-01-04 15:52:44,53.5,22.7,1397,70.3,11.1,2066
2023-01-04 15:52:54,53.5,22.7,1397,70.3,11.1,2066
2023-01-04 15:53:04,53.5,22.7,1397,70.3,11.1,2066
2023-01-04 15:53:14,53.5,22.7,1397,70.3,11.1,2066
2023-01-04 15:53:24,53.6,22.7,1397,70.4,11.1,2066
2023-01-04 15:53:34,53.5,22.7,1401,70.4,11.1,2066
2023-01-04 15:53:44,53.5,22.7,1401,70.4,11.2,2071
2023-01-04 15:53:54,53.6,22.7,1401,70.4,11.1,2071
2023-01-04 15:54:04,53.5,22.7,1401,70.4,11.1,2071
2023-01-04 15:54:14,53.5,22.7,1401,70.4,11.1,2071
2023-01-04 15:54:24,53.5,22.7,1401,70.4,11.2,2071
2023-01-04 15:54:34,53.5,22.7,1401,70.5,11.1,2071
2023-01-04 15:54:44,53.5,22.7,1401,70.4,11.1,2066
2023-01-04 15:54:54,53.5,22.7,1401,70.5,11.1,2066
2023-01-04 15:55:04,53.5,22.7,1401,70.5,11.1,2066
2023-01-04 15:55:14,53.6,22.7,1401,70.4,11.1,2066
2023-01-04 15:55:24,53.6,22.7,1401,70.4,11.2,2071
2023-01-04 15:55:34,53.6,22.7,1401,70.4,11.1,2071
2023-01-04 15:55:44,53.7,22.7,1401,70.4,11.1,2071
2023-01-04 15:55:54,53.7,22.8,1401,70.4,11.1,2071
2023-01-04 15:56:04,53.8,22.7,1401,70.4,11.1,2071
2023-01-04 15:56:14,53.8,22.8,1401,70.4,11.1,2071
2023-01-04 15:56:24,53.9,22.7,1401,70.4,11.1,2071
2023-01-04 15:56:34,53.9,22.7,1406,70.2,11.1,2071
2023-01-04 15:56:44,54.0,22.8,1406,70.2,11.1,2075
2023-01-04 15:56:54,54.1,22.7,1406,70.2,11.1,2071
2023-01-04 15:57:04,54.2,22.8,1406,70.2,11.2,2071
2023-01-04 15:57:14,54.1,22.7,1406,70.2,11.1,2071
2023-01-04 15:57:24,54.2,22.8,1406,70.3,11.1,2071
2023-01-04 15:57:34,54.3,22.7,1406,70.3,11.1,2071
2023-01-04 15:57:45,54.3,22.7,1401,70.3,11.1,2071
2023-01-04 15:57:55,54.4,22.7,1401,70.3,11.1,2066
2023-01-04 15:58:05,54.4,22.7,1401,70.3,11.1,2066
2023-01-04 15:58:15,54.4,22.8,1397,70.3,11.1,2066
2023-01-04 15:58:25,54.4,22.7,1397,70.2,11.1,2066
2023-01-04 15:58:35,54.5,22.8,1397,70.2,11.1,2062
2023-01-04 15:58:45,54.5,22.7,1397,70.3,11.1,2062
2023-01-04 15:58:55,54.5,22.7,1397,70.4,11.1,2062
2023-01-04 15:59:05,54.6,22.8,1392,70.3,11.1,2066
2023-01-04 15:59:15,54.6,22.7,1397,70.4,11.1,2066
2023-01-04 15:59:25,54.6,22.7,1397,70.4,11.1,2066
2023-01-04 15:59:35,54.7,22.7,1397,70.5,11.1,2062
2023-01-04 15:59:45,54.8,22.7,1392,70.5,11.1,2066
2023-01-04 15:59:55,54.8,22.7,1397,70.5,11.1,2066
2023-01-04 16:00:05,54.8,22.7,1392,70.5,11.1,2066
2023-01-04 16:00:15,54.9,22.7,1397,70.5,11.1,2066
2023-01-04 16:00:25,55.0,22.7,1397,70.6,11.1,2066
2023-01-04 16:00:35,55.0,22.7,1397,70.6,11.1,2066
2023-01-04 16:00:45,55.0,22.7,1392,70.5,11.0,2066
2023-01-04 16:00:55,55.0,22.7,1397,70.5,11.0,2066
2023-01-04 16:01:05,55.0,22.7,1397,70.6,11.0,2066
2023-01-04 16:01:15,55.1,22.7,1397,70.6,11.0,2066
2023-01-04 16:01:25,55.1,22.7,1397,70.6,11.0,2066
2023-01-04 16:01:35,55.1,22.7,1392,70.6,11.0,2062
2023-01-04 16:01:45,55.2,22.7,1392,70.7,11.0,2062
2023-01-04 16:01:55,55.2,22.7,1392,70.6,11.0,2062
2023-01-04 16:02:05,55.2,22.7,1392,70.7,11.0,2062
2023-01-04 16:02:15,55.2,22.7,1392,70.7,11.0,2062
2023-01-04 16:02:25,55.2,22.7,1392,70.8,11.0,2062
2023-01-04 16:02:35,55.2,22.7,1397,70.8,11.0,2062
2023-01-04 16:02:45,55.3,22.7,1392,70.8,11.0,2062
2023-01-04 16:02:55,55.3,22.7,1397,70.9,11.0,2062
2023-01-04 16:03:05,55.3,22.7,1397,70.9,10.9,2062
2023-01-04 16:03:15,55.3,22.7,1397,71.0,10.9,2062
2023-01-04 16:03:25,55.3,22.7,1397,71.1,10.9,2062
2023-01-04 16:03:35,55.3,22.7,1392,71.0,10.9,2062
2023-01-04 16:03:45,55.4,22.7,1397,71.1,10.9,2066
2023-01-04 16:03:55,55.4,22.7,1401,71.1,10.9,2066
2023-01-04 16:04:05,55.4,22.7,1401,71.1,10.9,2066
2023-01-04 16:04:15,55.4,22.7,1401,71.1,10.9,2066
2023-01-04 16:04:25,55.4,22.7,1401,71.1,10.9,2066
2023-01-04 16:04:35,55.4,22.7,1401,71.1,10.9,2066
2023-01-04 16:04:45,55.4,22.6,1406,71.0,10.9,2071
2023-01-04 16:04:55,55.4,22.7,1401,71.0,10.9,2071
2023-01-04 16:05:05,55.4,22.7,1406,71.0,10.9,2071
2023-01-04 16:05:15,55.4,22.7,1406,71.0,11.0,2075
2023-01-04 16:05:25,55.4,22.6,1406,71.0,10.9,2075
2023-01-04 16:05:35,55.4,22.6,1406,70.9,10.9,2075
2023-01-04 16:05:45,55.4,22.6,1406,70.9,10.9,2075
2023-01-04 16:05:55,55.4,22.6,1406,70.8,10.9,2075
2023-01-04 16:06:05,55.5,22.6,1410,70.7,10.9,2075
2023-01-04 16:06:15,55.5,22.6,1410,70.7,10.9,2075
2023-01-04 16:06:26,55.4,22.6,1410,70.6,10.9,2075
2023-01-04 16:06:36,55.4,22.6,1410,70.6,10.9,2075
2023-01-04 16:06:46,55.4,22.6,1410,70.5,10.9,2075
2023-01-04 16:06:56,55.4,22.6,1410,70.5,10.9,2075
2023-01-04 16:07:06,55.4,22.6,1410,70.4,10.9,2075
2023-01-04 16:07:16,55.5,22.6,1406,70.4,11.0,2075
2023-01-04 16:07:26,55.5,22.6,1406,70.4,10.9,2075
2023-01-04 16:07:36,55.5,22.6,1406,70.4,10.9,2071
2023-01-04 16:07:46,55.5,22.6,1410,70.4,10.9,2075
2023-01-04 16:07:56,55.4,22.6,1410,70.4,10.9,2075
2023-01-04 16:08:06,55.4,22.6,1410,70.4,10.9,2075
2023-01-04 16:08:16,55.4,22.6,1410,70.3,10.9,2075
2023-01-04 16:08:26,55.4,22.6,1410,70.3,11.0,2075
2023-01-04 16:08:36,55.4,22.6,1410,70.3,10.9,2075
2023-01-04 16:08:46,55.3,22.6,1410,70.3,10.9,2075
2023-01-04 16:08:56,55.3,22.6,1410,70.3,10.9,2075
2023-01-04 16:09:06,55.3,22.6,1410,70.3,10.9,2075
2023-01-04 16:09:16,55.3,22.6,1410,70.3,10.9,2075
2023-01-04 16:09:26,55.3,22.6,1410,70.4,10.9,2075
2023-01-04 16:09:36,55.3,22.5,1415,70.4,10.9,2075
2023-01-04 16:09:46,55.3,22.5,1415,70.4,10.9,2075
2023-01-04 16:09:56,55.3,22.6,1415,70.5,10.9,2075
2023-01-04 16:10:06,55.4,22.5,1419,70.5,10.9,2080
2023-01-04 16:10:16,55.3,22.6,1415,70.5,10.9,2075
2023-01-04 16:10:26,55.4,22.5,1419,70.6,10.9,2075
2023-01-04 16:10:36,55.3,22.5,1410,70.6,10.9,2071
2023-01-04 16:10:46,55.3,22.5,1410,70.6,10.9,2071
2023-01-04 16:10:56,55.3,22.5,1410,70.6,10.9,2071
2023-01-04 16:11:06,55.3,22.5,1415,70.6,10.9,2071
2023-01-04 16:11:16,55.3,22.5,1410,70.6,10.9,2071
2023-01-04 16:11:26,55.3,22.5,1415,70.7,10.9,2071
2023-01-04 16:11:36,55.3,22.5,1419,70.7,10.8,2080
2023-01-04 16:11:46,55.3,22.5,1419,70.8,10.8,2080
2023-01-04 16:11:56,55.3,22.5,1419,70.8,10.8,2075
2023-01-04 16:12:06,55.3,22.5,1415,70.9,10.8,2071
2023-01-04 16:12:16,55.4,22.5,1415,70.9,10.8,2075
2023-01-04 16:12:26,55.3,22.5,1415,71.0,10.8,2071
2023-01-04 16:12:36,55.3,22.5,1419,71.0,10.8,2075
2023-01-04 16:12:46,55.3,22.5,1415,71.0,10.8,2071
2023-01-04 16:12:56,55.2,22.5,1415,71.1,10.8,2071
2023-01-04 16:13:06,55.2,22.5,1415,71.1,10.8,2071
2023-01-04 16:13:16,55.2,22.5,1415,71.2,10.8,2071
2023-01-04 16:13:26,55.3,22.5,1419,71.2,10.8,2080
2023-01-04 16:13:36,55.3,22.5,1424,71.3,10.8,2080
2023-01-04 16:13:46,55.2,22.5,1428,71.3,10.8,2084
2023-01-04 16:13:56,55.2,22.5,1424,71.4,10.8,2080
2023-01-04 16:14:06,55.2,22.5,1424,71.4,10.7,2080
2023-01-04 16:14:16,55.3,22.5,1428,71.4,10.7,2084
2023-01-04 16:14:26,55.2,22.5,1419,71.5,10.8,2080
2023-01-04 16:14:36,55.3,22.5,1424,71.4,10.7,2080
2023-01-04 16:14:46,55.3,22.5,1424,71.4,10.7,2080
2023-01-04 16:14:56,55.2,22.5,1424,71.4,10.8,2075
2023-01-04 16:15:07,55.2,22.5,1424,71.5,10.7,2075
2023-01-04 16:15:17,55.3,22.5,1419,71.6,10.7,2071
2023-01-04 16:15:27,55.2,22.5,1415,71.6,10.7,2066
2023-01-04 16:15:37,55.2,22.5,1415,71.6,10.7,2066
2023-01-04 16:15:47,55.1,22.5,1415,71.6,10.7,2066
2023-01-04 16:15:57,55.1,22.5,1415,71.7,10.7,2066
2023-01-04 16:16:07,55.0,22.5,1415,71.7,10.7,2066
2023-01-04 16:16:17,55.1,22.4,1419,71.7,10.7,2071
2023-01-04 16:16:27,55.2,22.5,1419,71.7,10.7,2071
2023-01-04 16:16:37,55.1,22.5,1419,71.7,10.7,2071
2023-01-04 16:16:47,55.1,22.5,1415,71.8,10.7,2066
2023-01-04 16:16:57,55.0,22.5,1415,71.9,10.7,2071
2023-01-04 16:17:07,55.1,22.4,1415,71.9,10.7,2066
2023-01-04 16:17:17,55.0,22.4,1415,71.9,10.7,2071
2023-01-04 16:17:27,55.0,22.5,1415,71.9,10.7,2066
2023-01-04 16:17:37,55.1,22.5,1415,71.8,10.7,2066
2023-01-04 16:17:47,55.1,22.4,1419,71.9,10.7,2071
2023-01-04 16:17:57,55.0,22.4,1410,71.9,10.7,2062
2023-01-04 16:18:07,55.1,22.4,1410,71.8,10.7,2066
2023-01-04 16:18:17,55.1,22.4,1410,72.0,10.7,2066
2023-01-04 16:18:27,55.1,22.4,1415,72.0,10.7,2066
2023-01-04 16:18:37,55.1,22.4,1415,71.9,10.7,2066
2023-01-04 16:18:47,55.1,22.4,1415,72.0,10.7,2066
2023-01-04 16:18:57,55.1,22.4,1415,72.0,10.6,2066
2023-01-04 16:19:07,55.1,22.4,1410,72.0,10.7,2066
2023-01-04 16:19:17,55.1,22.4,1415,72.0,10.6,2066
2023-01-04 16:19:27,55.2,22.4,1410,72.0,10.6,2062
2023-01-04 16:19:37,55.1,22.4,1410,72.0,10.6,2062
2023-01-04 16:19:47,55.2,22.4,1410,72.0,10.6,2062
2023-01-04 16:19:57,55.2,22.4,1410,72.0,10.6,2062
2023-01-04 16:20:07,55.1,22.4,1410,72.0,10.6,2062
2023-01-04 16:20:17,55.2,22.4,1410,72.0,10.6,2062
2023-01-04 16:20:27,55.1,22.4,1410,72.0,10.6,2062
2023-01-04 16:20:37,55.1,22.4,1410,72.0,10.6,2062
2023-01-04 16:20:47,55.2,22.4,1410,72.1,10.6,2062
2023-01-04 16:20:57,55.1,22.4,1415,72.1,10.6,2062
2023-01-04 16:21:07,55.1,22.4,1419,72.1,10.6,2066
2023-01-04 16:21:17,55.1,22.3,1410,72.1,10.6,2062
2023-01-04 16:21:27,55.1,22.3,1415,72.1,10.6,2062
2023-01-04 16:21:37,55.1,22.4,1419,72.1,10.6,2066
2023-01-04 16:21:47,55.1,22.3,1415,72.1,10.6,2062
2023-01-04 16:21:57,55.1,22.3,1415,72.1,10.6,2062
2023-01-04 16:22:07,55.0,22.3,1419,72.1,10.6,2062
2023-01-04 16:22:17,55.0,22.3,1419,72.1,10.6,2066
2023-01-04 16:22:27,55.0,22.3,1419,72.2,10.6,2066
2023-01-04 16:22:37,55.1,22.3,1419,72.2,10.6,2066
2023-01-04 16:22:47,55.1,22.3,1419,72.2,10.6,2062
2023-01-04 16:22:57,55.0,22.3,1419,72.2,10.6,2066
2023-01-04 16:23:07,55.0,22.3,1419,72.3,10.6,2066
2023-01-04 16:23:17,55.0,22.3,1424,72.3,10.6,2066
2023-01-04 16:23:27,55.0,22.3,1424,72.3,10.6,2066
2023-01-04 16:23:37,55.0,22.3,1428,72.3,10.5,2071
2023-01-04 16:23:48,55.0,22.3,1424,72.3,10.5,2071
2023-01-04 16:23:58,55.1,22.3,1428,72.3,10.6,2071
2023-01-04 16:24:08,55.1,22.3,1424,72.3,10.5,2071
2023-01-04 16:24:18,55.1,22.3,1428,72.3,10.5,2071
2023-01-04 16:24:28,54.9,22.3,1428,72.3,10.5,2071
2023-01-04 16:24:38,54.8,22.3,1433,72.4,10.5,2075
2023-01-04 16:24:48,55.0,22.3,1433,72.4,10.5,2075
2023-01-04 16:24:58,55.0,22.3,1437,72.4,10.5,2080
2023-01-04 16:25:08,54.9,22.3,1437,72.4,10.5,2080
2023-01-04 16:25:18,54.8,22.3,1437,72.4,10.5,2080
2023-01-04 16:25:28,54.9,22.3,1437,72.4,10.5,2080
2023-01-04 16:25:38,54.9,22.3,1442,72.3,10.5,2080
2023-01-04 16:25:48,55.0,22.3,1433,72.3,10.5,2075
2023-01-04 16:25:58,54.8,22.3,1437,72.4,10.5,2080
2023-01-04 16:26:08,54.8,22.3,1442,72.3,10.5,2080
2023-01-04 16:26:18,54.8,22.3,1442,72.4,10.5,2080
2023-01-04 16:26:28,54.8,22.3,1442,72.4,10.5,2080
2023-01-04 16:26:38,54.8,22.3,1437,72.4,10.5,2080
2023-01-04 16:26:48,54.8,22.3,1442,72.5,10.5,2080
2023-01-04 16:26:58,54.8,22.3,1442,72.6,10.4,2080
2023-01-04 16:27:08,54.8,22.3,1442,72.6,10.5,2080
2023-01-04 16:27:18,54.8,22.3,1442,72.6,10.5,2080
2023-01-04 16:27:28,54.8,22.3,1442,72.7,10.4,2080
2023-01-04 16:27:38,54.8,22.3,1442,72.8,10.4,2080
2023-01-04 16:27:48,54.8,22.3,1442,72.7,10.4,2080
2023-01-04 16:27:58,54.8,22.3,1446,72.7,10.4,2080
2023-01-04 16:28:08,54.8,22.3,1446,72.7,10.4,2080
2023-01-04 16:28:18,54.8,22.3,1446,72.7,10.4,2084
2023-01-04 16:28:28,54.9,22.3,1446,72.8,10.4,2084
2023-01-04 16:28:38,54.8,22.3,1442,72.8,10.4,2080
2023-01-04 16:28:48,54.7,22.3,1442,72.8,10.4,2080
2023-01-04 16:28:58,54.8,22.3,1437,72.8,10.4,2075
2023-01-04 16:29:08,54.7,22.3,1442,72.8,10.4,2080
2023-01-04 16:29:18,54.8,22.3,1442,72.9,10.5,2080
2023-01-04 16:29:28,54.8,22.3,1446,72.9,10.4,2080
2023-01-04 16:29:38,54.8,22.3,1437,72.9,10.5,2080
2023-01-04 16:29:48,54.8,22.3,1442,73.0,10.5,2080
2023-01-04 16:29:58,54.9,22.3,1442,72.9,10.4,2080
2023-01-04 16:30:08,54.8,22.3,1442,73.0,10.4,2080
2023-01-04 16:30:18,54.9,22.3,1446,73.0,10.4,2080
2023-01-04 16:30:28,54.8,22.3,1442,73.0,10.5,2080
2023-01-04 16:30:38,54.8,22.3,1446,73.1,10.4,2084
2023-01-04 16:30:48,54.8,22.3,1446,73.1,10.4,2080
2023-01-04 16:30:58,54.8,22.3,1442,73.1,10.4,2080
2023-01-04 16:31:08,54.8,22.3,1442,73.2,10.4,2075
2023-01-04 16:31:18,54.8,22.3,1442,73.1,10.4,2080
2023-01-04 16:31:28,54.8,22.3,1442,73.2,10.4,2080
2023-01-04 16:31:38,54.8,22.3,1442,73.2,10.4,2075
2023-01-04 16:31:48,54.8,22.3,1446,73.1,10.4,2080
2023-01-04 16:31:58,54.7,22.3,1451,73.2,10.4,2080
2023-01-04 16:32:08,54.7,22.3,1446,73.2,10.4,2080
2023-01-04 16:32:18,54.7,22.3,1446,73.2,10.4,2080
2023-01-04 16:32:29,54.7,22.3,1446,73.2,10.4,2080
2023-01-04 16:32:39,54.7,22.3,1446,73.2,10.4,2080
2023-01-04 16:32:49,54.7,22.3,1446,73.3,10.4,2080
2023-01-04 16:32:59,54.7,22.3,1446,73.3,10.4,2080
2023-01-04 16:33:09,54.7,22.3,1446,73.3,10.4,2080
2023-01-04 16:33:19,54.7,22.3,1451,73.4,10.4,2084
2023-01-04 16:33:29,54.6,22.3,1460,73.3,10.4,2093
2023-01-04 16:33:39,54.7,22.3,1455,73.3,10.4,2089
2023-01-04 16:33:49,54.7,22.3,1455,73.2,10.4,2089
2023-01-04 16:33:59,54.7,22.3,1460,73.2,10.4,2093
2023-01-04 16:34:09,54.7,22.3,1442,73.2,10.4,2080
2023-01-04 16:34:19,54.6,22.3,1460,73.1,10.4,2093
2023-01-04 16:34:29,54.6,22.3,1460,73.0,10.4,2093
2023-01-04 16:34:39,54.6,22.2,1460,73.0,10.4,2093
2023-01-04 16:34:49,54.6,22.3,1460,73.1,10.4,2089
2023-01-04 16:34:59,54.6,22.3,1455,73.1,10.4,2089
2023-01-04 16:35:09,54.6,22.3,1451,73.1,10.4,2089
2023-01-04 16:35:19,54.6,22.2,1451,73.1,10.4,2084
2023-01-04 16:35:29,54.6,22.2,1437,73.1,10.4,2075
2023-01-04 16:35:39,54.6,22.3,1446,73.1,10.4,2080
2023-01-04 16:35:49,54.6,22.2,1437,73.1,10.4,2075
2023-01-04 16:35:59,54.6,22.2,1433,73.1,10.4,2071
2023-01-04 16:36:09,54.6,22.3,1442,73.1,10.4,2080
2023-01-04 16:36:19,54.6,22.2,1455,73.1,10.4,2084
2023-01-04 16:36:29,54.5,22.2,1455,73.1,10.4,2089
2023-01-04 16:36:39,54.6,22.2,1455,73.2,10.4,2089
2023-01-04 16:36:49,54.6,22.3,1460,73.2,10.4,2089
2023-01-04 16:36:59,54.6,22.2,1460,73.2,10.4,2089
2023-01-04 16:37:09,54.5,22.2,1455,73.3,10.4,2089
2023-01-04 16:37:19,54.6,22.2,1460,73.3,10.4,2089
2023-01-04 16:37:29,54.5,22.2,1464,73.3,10.4,2093
2023-01-04 16:37:39,54.5,22.2,1446,73.2,10.4,2084
2023-01-04 16:37:49,54.6,22.2,1442,73.3,10.4,2080
